地方, 振興局, 地点番号, 観測所名, よみがな, ローマ字表記, 所在地, Latitude, Latitude_3, Longitude, Longitude_4, Start Year-Start Month-Start Day, End Year-End Month-End Day, Old Station Number, 実測開始日, 実測終了日, 特別警戒情報判定除外開始日, 特別警戒情報判定除外終了日
東海, 岐阜, 52041, 河合, かわい, KAWAI, 飛騨市河合町角川, 36, 18.3, 137, 6.0, 2010-05-01, 9999-99-99, 52041, , , , 
東海, 岐阜, 52051, 神岡, かみおか, KAMIOKA, 飛騨市神岡町殿, 36, 19.3, 137, 18.5, 2010-05-01, 9999-99-99, 52051, , , , 
東海, 岐阜, 52081, 白川, しらかわ, SHIRAKAWA, 大野郡白川村鳩谷字北長, 36, 16.4, 136, 53.8, 2010-05-01, 9999-99-99, 52081, , , , 
東海, 岐阜, 52111, 栃尾, とちお, TOCHIO, 高山市奥飛騨温泉郷今見, 36, 14.9, 137, 30.2, 2010-05-01, 9999-99-99, 52111, , , , 
東海, 岐阜, 52146, 高山, たかやま, TAKAYAMA, 高山市桐生町　高山特別地域気象観測所, 36, 9.3, 137, 15.2, 2010-05-01, 9999-99-99, 52146, , , , 
東海, 岐阜, 52181, 六厩, むまや, MUMAYA, 高山市荘川町六厩, 36, 3.6, 137, 2.1, 2010-05-01, 9999-99-99, 52181, , , 2026-04-01, 9999-99-99
東海, 岐阜, 52196, 宮之前, みやのまえ, MIYANOMAE, 高山市朝日町宮之前, 36, 0.9, 137, 23.3, 2010-05-01, 9999-99-99, 52196, , , 2026-04-01, 9999-99-99
東海, 岐阜, 52221, 長滝, ながたき, NAGATAKI, 郡上市白鳥町長滝字三昧, 35, 55.4, 136, 49.9, 2010-05-01, 9999-99-99, 52221, , , , 
東海, 岐阜, 52286, 萩原, はぎわら, HAGIWARA, 下呂市萩原町羽根, 35, 53.3, 137, 12.4, 2010-05-01, 9999-99-99, 52286, , , , 
東海, 岐阜, 52331, 八幡, はちまん, HACHIMAN, 郡上市八幡町旭田尻, 35, 45.4, 136, 58.7, 2010-05-01, 9999-99-99, 52331, , , , 
東海, 岐阜, 52346, 宮地, みやじ, MIYAJI, 下呂市宮地, 35, 45.8, 137, 17.3, 2010-05-01, 9999-99-99, 52346, , , , 
東海, 岐阜, 52381, 樽見, たるみ, TARUMI, 本巣市根尾神所, 35, 38.3, 136, 36.1, 2010-05-01, 9999-99-99, 52381, , , , 
東海, 岐阜, 52406, 金山, かなやま, KANAYAMA, 下呂市金山町大船渡, 35, 39.7, 137, 9.6, 2010-05-01, 9999-99-99, 52406, , , , 
東海, 岐阜, 52461, 美濃, みの, MINO, 美濃市前野中川原, 35, 33.3, 136, 54.6, 2010-05-01, 9999-99-99, 52461, , , , 
東海, 岐阜, 52482, 黒川, くろかわ, KUROKAWA, 加茂郡白川町黒川, 35, 35.9, 137, 19.1, 2010-05-01, 9999-99-99, 52482, , , , 
東海, 岐阜, 52511, 揖斐川, いびがわ, IBIGAWA, 揖斐郡揖斐川町三輪, 35, 29.1, 136, 34.0, 2010-05-01, 9999-99-99, 52511, , , , 
東海, 岐阜, 52536, 美濃加茂, みのかも, MINOKAMO, 美濃加茂市西町, 35, 26.7, 137, 0.3, 2010-05-01, 9999-99-99, 52536, , , , 
東海, 岐阜, 52556, 恵那, えな, ENA, 恵那市長島町永田大洞, 35, 26.8, 137, 24.2, 2010-05-01, 9999-99-99, 52556, , , , 
東海, 岐阜, 52557, 中津川, なかつがわ, NAKATSUGAWA, 中津川市手賀野, 35, 28.6, 137, 29.2, 2010-05-01, 9999-99-99, 52557, , , , 
東海, 岐阜, 52571, 関ケ原, せきがはら, SEKIGAHARA, 不破郡関ケ原町関ケ原, 35, 21.8, 136, 28.0, 2010-05-01, 9999-99-99, 52571, , , , 
東海, 岐阜, 52581, 大垣, おおがき, OGAKI, 大垣市禾森町, 35, 20.8, 136, 37.2, 2010-05-01, 9999-99-99, 52581, , , , 
東海, 岐阜, 52586, 岐阜, ぎふ, GIFU, 岐阜市加納二之丸　岐阜地方気象台, 35, 24.0, 136, 45.7, 2010-05-01, 9999-99-99, 52586, 2025-04-01, 9999-99-99, , 
東海, 岐阜, 52606, 多治見, たじみ, TAJIMI, 多治見市光ケ丘, 35, 20.8, 137, 6.5, 2010-05-01, 9999-99-99, 52606, , , , 
東海, 三重, 53041, 桑名, くわな, KUWANA, 桑名市大字江場字正金縄, 35, 3.0, 136, 41.6, 2010-05-01, 9999-99-99, 53041, , , , 
東海, 三重, 53061, 四日市, よっかいち, YOKKAICHI, 四日市市日永　四日市特別地域気象観測所, 34, 56.4, 136, 34.8, 2010-05-01, 9999-99-99, 53061, , , , 
東海, 三重, 53091, 亀山, かめやま, KAMEYAMA, 亀山市椿世町, 34, 52.2, 136, 27.2, 2010-05-01, 9999-99-99, 53091, , , , 
東海, 三重, 53112, 上野, うえの, UENO, 伊賀市緑ケ丘本町　上野特別地域気象観測所, 34, 45.7, 136, 8.5, 2010-05-01, 9999-99-99, 53112, , , , 
東海, 三重, 53132, 津, つ, TSU, 津市島崎町　津地方気象台, 34, 44.0, 136, 31.1, 2010-05-01, 2011-10-20, 53132, , , , 
東海, 三重, 53133, 津, つ, TSU, 津市島崎町　津地方気象台, 34, 44.0, 136, 31.1, 2011-10-20, 9999-99-99, 53133, 2025-04-01, 9999-99-99, , 
東海, 三重, 53196, 小俣, おばた, OBATA, 伊勢市小俣町明野, 34, 31.7, 136, 39.9, 2010-05-01, 9999-99-99, 53196, , , , 
東海, 三重, 53231, 粥見, かゆみ, KAYUMI, 松阪市飯南町粥見, 34, 26.9, 136, 23.4, 2010-05-01, 9999-99-99, 53231, , , , 
東海, 三重, 53257, 鳥羽, とば, TOBA, 鳥羽市鳥羽, 34, 28.9, 136, 49.5, 2010-05-01, 9999-99-99, 53257, , , , 
東海, 三重, 53296, 南伊勢, みなみいせ, MINAMIISE, 度会郡南伊勢町船越, 34, 20.7, 136, 40.9, 2010-05-01, 9999-99-99, 53296, , , , 
東海, 三重, 53326, 紀伊長島, きいながしま, KII-NAGASHIMA, 北牟婁郡紀北町長島, 34, 12.5, 136, 19.6, 2010-05-01, 9999-99-99, 53326, , , , 
東海, 三重, 53378, 尾鷲, おわせ, OWASE, 尾鷲市南陽町　尾鷲特別地域気象観測所, 34, 4.1, 136, 11.6, 2010-05-01, 9999-99-99, 53378, , , , 
東海, 三重, 53401, 熊野新鹿, くまのあたしか, KUMANOATASHIKA, 熊野市新鹿町, 33, 55.9, 136, 8.3, 2010-05-01, 9999-99-99, 53401, , , , 
北陸, 新潟, 54011, 粟島, あわしま, AWASHIMA, 岩船郡粟島浦村字内浦, 38, 27.7, 139, 15.1, 2010-05-01, 2016-05-31, 54011, , , , 
北陸, 新潟, 54012, 粟島, あわしま, AWASHIMA, 岩船郡粟島浦村字内浦, 38, 27.9, 139, 15.2, 2016-05-31, 9999-99-99, 54012, , , , 
北陸, 新潟, 54041, 弾崎, はじきざき, HAGIKIZAKI, 佐渡市鷲崎字弾崎, 38, 19.8, 138, 30.7, 2010-05-01, 9999-99-99, 54041, , , , 
北陸, 新潟, 54086, 村上, むらかみ, MURAKAMI, 村上市三之町, 38, 13.6, 139, 28.7, 2010-05-01, 9999-99-99, 54086, , , , 
北陸, 新潟, 54157, 相川, あいかわ, AIKAWA, 佐渡市相川三町目新浜町　相川特別地域気象観測所, 38, 1.7, 138, 14.4, 2010-05-01, 9999-99-99, 54157, , , , 
北陸, 新潟, 54166, 両津, りょうつ, RYOTSU, 佐渡市両津湊, 38, 4.4, 138, 26.4, 2010-05-01, 9999-99-99, 54166, , , , 
北陸, 新潟, 54181, 中条, なかじょう, NAKAJO, 胎内市清水, 38, 4.6, 139, 23.3, 2010-05-01, 9999-99-99, 54181, , , , 
北陸, 新潟, 54191, 下関, しもせき, SHIMOSEKI, 岩船郡関川村下関, 38, 5.5, 139, 33.8, 2010-05-01, 9999-99-99, 54191, , , , 
北陸, 新潟, 54232, 新潟, にいがた, NIIGATA, 新潟市中央区美咲町　新潟地方気象台, 37, 53.6, 139, 1.1, 2010-05-01, 9999-99-99, 54232, 2010-05-01, 9999-99-99, , 
北陸, 新潟, 54271, 羽茂, はもち, HAMOCHI, 佐渡市羽茂本郷, 37, 50.5, 138, 18.8, 2010-05-01, 9999-99-99, 54271, , , , 
北陸, 新潟, 54296, 新津, にいつ, NIITSU, 新潟市秋葉区小戸上組, 37, 47.5, 139, 5.2, 2010-05-01, 9999-99-99, 54296, , , , 
北陸, 新潟, 54341, 巻, まき, MAKI, 新潟市西蒲区巻甲, 37, 46.1, 138, 54.8, 2010-05-01, 9999-99-99, 54341, , , , 
北陸, 新潟, 54387, 寺泊, てらどまり, TERADOMARI, 長岡市寺泊二の関, 37, 38.4, 138, 46.0, 2010-05-01, 9999-99-99, 54387, , , , 
北陸, 新潟, 54396, 三条, さんじょう, SANJO, 三条市西裏館, 37, 38.4, 138, 57.3, 2010-05-01, 9999-99-99, 54396, , , , 
北陸, 新潟, 54421, 津川, つがわ, TSUGAWA, 東蒲原郡阿賀町津川, 37, 40.3, 139, 26.8, 2010-05-01, 9999-99-99, 54421, , , , 
北陸, 新潟, 54501, 長岡, ながおか, NAGAOKA, 長岡市緑町, 37, 27.0, 138, 49.4, 2010-05-01, 9999-99-99, 54501, , , , 
北陸, 新潟, 54541, 柏崎, かしわざき, KASHIWAZAKI, 柏崎市元城町, 37, 21.1, 138, 33.2, 2010-05-01, 9999-99-99, 54541, , , , 
北陸, 新潟, 54566, 守門, すもん, SUMON, 魚沼市西名, 37, 20.8, 139, 2.6, 2010-05-01, 9999-99-99, 54566, , , , 
北陸, 新潟, 54586, 大潟, おおがた, OGATA, 上越市大潟区土底浜, 37, 13.5, 138, 19.5, 2010-05-01, 9999-99-99, 54586, , , , 
北陸, 新潟, 54616, 小出, こいで, KOIDE, 魚沼市佐梨, 37, 13.6, 138, 57.8, 2010-05-01, 9999-99-99, 54616, , , , 
北陸, 新潟, 54651, 高田, たかだ, TAKADA, 上越市大手町　高田特別地域気象観測所, 37, 6.4, 138, 14.8, 2010-05-01, 9999-99-99, 54651, , , , 
北陸, 新潟, 54661, 安塚, やすづか, YASUZUKA, 上越市安塚区和田, 37, 6.4, 138, 27.4, 2010-05-01, 9999-99-99, 54661, , , , 
北陸, 新潟, 54676, 十日町, とおかまち, TOKAMACHI, 十日町市小泉字北原, 37, 8.6, 138, 43.6, 2010-05-01, 9999-99-99, 54676, , , , 
北陸, 新潟, 54711, 糸魚川, いといがわ, ITOIGAWA, 糸魚川市東寺町, 37, 2.6, 137, 52.5, 2010-05-01, 9999-99-99, 54711, , , , 
北陸, 新潟, 54721, 能生, のう, NO, 糸魚川市大字平, 37, 5.0, 138, 1.4, 2010-05-01, 9999-99-99, 54721, , , , 
北陸, 新潟, 54816, 関山, せきやま, SEKIYAMA, 妙高市大字関山字原田, 36, 56.0, 138, 13.3, 2010-05-01, 9999-99-99, 54816, , , , 
北陸, 新潟, 54836, 津南, つなん, TSUNAN, 中魚沼郡津南町中深見乙, 36, 59.8, 138, 41.0, 2010-05-01, 9999-99-99, 54836, , , , 
北陸, 新潟, 54841, 湯沢, ゆざわ, YUZAWA, 南魚沼郡湯沢町湯沢字中島川原, 36, 56.5, 138, 48.6, 2010-05-01, 9999-99-99, 54841, , , , 
北陸, 富山, 55021, 泊, とまり, TOMARI, 下新川郡朝日町東草野, 36, 57.1, 137, 33.1, 2010-05-01, 2017-09-26, 55021, , , , 
北陸, 富山, 55022, 朝日, あさひ, ASAHI, 下新川郡朝日町南保町, 36, 56.2, 137, 33.8, 2017-09-27, 9999-99-99, 55022, , , , 
北陸, 富山, 55041, 氷見, ひみ, HIMI, 氷見市大浦, 36, 49.5, 136, 58.1, 2010-05-01, 9999-99-99, 55041, , , , 
北陸, 富山, 55056, 魚津, うおづ, UOZU, 魚津市六郎丸, 36, 49.3, 137, 25.7, 2010-05-01, 9999-99-99, 55056, , , , 
北陸, 富山, 55091, 伏木, ふしき, FUSHIKI, 高岡市伏木古国府　伏木特別地域気象観測所, 36, 47.5, 137, 3.3, 2010-05-01, 9999-99-99, 55091, , , , 
北陸, 富山, 55102, 富山, とやま, TOYAMA, 富山市石坂　富山地方気象台, 36, 42.5, 137, 12.1, 2010-05-01, 9999-99-99, 55102, 2025-04-01, 9999-99-99, , 
北陸, 富山, 55141, 砺波, となみ, TONAMI, 砺波市五郎丸, 36, 36.6, 136, 57.3, 2010-05-01, 9999-99-99, 55141, , , , 
北陸, 富山, 55166, 上市, かみいち, KAMIICHI, 中新川郡上市町東種, 36, 40.2, 137, 25.4, 2010-05-01, 9999-99-99, 55166, , , , 
北陸, 富山, 55191, 南砺高宮, なんとたかみや, NANTOTAKAMIYA, 南砺市高宮, 36, 32.7, 136, 52.3, 2010-05-01, 9999-99-99, 55191, , , , 
北陸, 富山, 55206, 八尾, やつお, YATSUO, 富山市八尾町樫尾, 36, 34.2, 137, 9.5, 2010-05-01, 9999-99-99, 55206, , , , 
北陸, 石川, 56036, 珠洲, すず, SUZU, 珠洲市正院町正院, 37, 26.8, 137, 17.2, 2010-05-01, 9999-99-99, 56036, , , , 
北陸, 石川, 56052, 輪島, わじま, WAJIMA, 輪島市鳳至町畠田　輪島特別地域気象観測所, 37, 23.4, 136, 53.7, 2010-05-01, 9999-99-99, 56052, , , , 
北陸, 石川, 56116, 志賀, しか, SHIKA, 羽咋郡志賀町富来領家町甲, 37, 8.6, 136, 43.5, 2010-05-01, 9999-99-99, 56116, , , , 
北陸, 石川, 56146, 七尾, ななお, NANAO, 七尾市万行町43の部, 37, 1.8, 136, 59.5, 2010-05-01, 9999-99-99, 56146, , , , 
北陸, 石川, 56176, 羽咋, はくい, HAKUI, 羽咋市旭町, 36, 53.6, 136, 46.6, 2010-05-01, 9999-99-99, 56176, , , , 
北陸, 石川, 56186, かほく, かほく, KAHOKU, かほく市内日角井, 36, 42.7, 136, 41.5, 2010-05-01, 9999-99-99, 56186, , , , 
北陸, 石川, 56227, 金沢, かなざわ, KANAZAWA, 金沢市西念　金沢地方気象台, 36, 35.3, 136, 38.0, 2010-05-01, 9999-99-99, 56227, 2025-04-01, 9999-99-99, , 
北陸, 石川, 56276, 小松, こまつ, KOMATSU, 小松市今江町, 36, 22.9, 136, 26.1, 2010-05-01, 9999-99-99, 56276, , , , 
北陸, 石川, 56286, 白山河内, はくさんかわち, HAKUSAN-KAWACHI, 白山市河内町福岡, 36, 23.8, 136, 37.2, 2010-05-01, 9999-99-99, 56286, , , , 
北陸, 石川, 56301, 加賀中津原, かがなかつはら, KAGA-NAKATSUHARA, 加賀市山中温泉中津原町, 36, 15.7, 136, 23.8, 2010-05-01, 9999-99-99, 56301, , , , 
北陸, 福井, 57001, 三国, みくに, MIKUNI, 坂井市三国町平山, 36, 14.6, 136, 10.4, 2010-05-01, 9999-99-99, 57001, , , , 
北陸, 福井, 57051, 越廼, こしの, KOSHINO, 福井市居倉町, 36, 0.7, 135, 59.4, 2010-05-01, 9999-99-99, 57051, , , , 
北陸, 福井, 57066, 福井, ふくい, FUKUI, 福井市豊島　福井地方気象台, 36, 3.3, 136, 13.3, 2010-05-01, 9999-99-99, 57066, 2025-04-01, 9999-99-99, , 
北陸, 福井, 57082, 勝山, かつやま, KATSUYAMA, 勝山市平泉寺町平泉寺86字岡道北, 36, 2.3, 136, 31.3, 2010-05-01, 9999-99-99, 57082, , , , 
北陸, 福井, 57121, 大野, おおの, ONO, 大野市93字蛇塚四, 35, 58.3, 136, 29.8, 2010-05-01, 9999-99-99, 57121, , , , 
北陸, 福井, 57206, 今庄, いまじょう, IMAJO, 南条郡南越前町今庄, 35, 46.0, 136, 12.0, 2010-05-01, 9999-99-99, 57206, , , , 
北陸, 福井, 57248, 敦賀, つるが, TSURUGA, 敦賀市松栄町　敦賀特別地域気象観測所, 35, 39.2, 136, 3.7, 2010-05-01, 9999-99-99, 57248, , , , 
北陸, 福井, 57286, 美浜, みはま, MIHAMA, 三方郡美浜町久々子, 35, 36.0, 135, 55.0, 2010-05-01, 9999-99-99, 57286, , , , 
北陸, 福井, 57317, 小浜, おばま, OBAMA, 小浜市遠敷, 35, 29.0, 135, 46.9, 2010-05-01, 9999-99-99, 57317, , , , 
近畿, 滋賀, 60051, 今津, いまづ, IMAZU, 高島市今津町弘川, 35, 24.7, 136, 1.7, 2010-05-01, 9999-99-99, 60051, , , , 
近畿, 滋賀, 60061, 長浜, ながはま, NAGAHAMA, 長浜市唐国町, 35, 25.4, 136, 14.5, 2010-05-01, 9999-99-99, 60061, , , , 
近畿, 滋賀, 60102, 米原, まいばら, MAIBARA, 米原市朝日, 35, 23.0, 136, 20.6, 2010-05-01, 9999-99-99, 60102, , , , 
近畿, 滋賀, 60116, 南小松, みなみこまつ, MINAMIKOMATSU, 大津市南小松, 35, 14.1, 135, 57.4, 2010-05-01, 9999-99-99, 60116, , , , 
近畿, 滋賀, 60131, 彦根, ひこね, HIKONE, 彦根市城町　彦根地方気象台, 35, 16.5, 136, 14.6, 2010-05-01, 9999-99-99, 60131, 2025-04-01, 9999-99-99, , 
近畿, 滋賀, 60196, 東近江, ひがしおうみ, HIGASHIOMI, 東近江市桜川東町, 35, 3.7, 136, 11.4, 2010-05-01, 9999-99-99, 60196, , , , 
近畿, 滋賀, 60216, 大津, おおつ, OTSU, 大津市萱野浦, 34, 59.5, 135, 54.7, 2010-05-01, 9999-99-99, 60216, , , , 
近畿, 滋賀, 60226, 信楽, しがらき, SHIGARAKI, 甲賀市信楽町牧, 34, 54.8, 136, 4.8, 2010-05-01, 9999-99-99, 60226, , , , 
近畿, 滋賀, 60236, 土山, つちやま, TSUCHIYAMA, 甲賀市土山町北土山, 34, 56.3, 136, 16.7, 2010-05-01, 9999-99-99, 60236, , , , 
近畿, 京都, 61001, 間人, たいざ, TAIZA, 京丹後市丹後町間人小字新ヶ皿, 35, 44.2, 135, 5.2, 2010-05-01, 9999-99-99, 61001, , , , 
近畿, 京都, 61076, 宮津, みやづ, MIYAZU, 宮津市字上司, 35, 33.0, 135, 14.1, 2010-05-01, 9999-99-99, 61076, , , , 
近畿, 京都, 61111, 舞鶴, まいづる, MAIZURU, 舞鶴市字下福井　舞鶴特別地域気象観測所, 35, 27.0, 135, 19.0, 2010-05-01, 9999-99-99, 61111, , , , 
近畿, 京都, 61187, 福知山, ふくちやま, FUKUCHIYAMA, 福知山市字荒河, 35, 18.7, 135, 6.8, 2010-05-01, 9999-99-99, 61187, , , , 
近畿, 京都, 61206, 美山, みやま, MIYAMA, 南丹市美山町静原桧野, 35, 16.5, 135, 33.0, 2010-05-01, 9999-99-99, 61206, , , , 
近畿, 京都, 61242, 園部, そのべ, SONOBE, 南丹市園部町黒田, 35, 6.5, 135, 27.3, 2010-05-01, 9999-99-99, 61242, , , , 
近畿, 京都, 61286, 京都, きょうと, KYOTO, 京都市中京区西ノ京笠殿町　京都地方気象台, 35, 0.8, 135, 43.9, 2010-05-01, 9999-99-99, 61286, 2025-04-01, 9999-99-99, , 
近畿, 京都, 61326, 京田辺, きょうたなべ, KYOTANABE, 京田辺市薪西浜, 34, 49.8, 135, 45.6, 2010-05-01, 9999-99-99, 61326, , , , 
近畿, 大阪, 62016, 能勢, のせ, NOSE, 豊能郡能勢町地黄, 34, 56.9, 135, 27.3, 2010-05-01, 9999-99-99, 62016, , , , 
近畿, 大阪, 62046, 枚方, ひらかた, HIRAKATA, 枚方市星丘, 34, 48.5, 135, 40.3, 2010-05-01, 9999-99-99, 62046, , , , 
近畿, 大阪, 62078, 大阪, おおさか, OSAKA, 大阪市中央区大手前　大阪管区気象台, 34, 40.9, 135, 31.1, 2010-05-01, 9999-99-99, 62078, 2010-05-01, 9999-99-99, , 
近畿, 大阪, 62081, 生駒山, いこまやま, IKOMAYAMA, 東大阪市山手町, 34, 40.5, 135, 40.6, 2010-05-01, 9999-99-99, 62081, , , , 
近畿, 大阪, 62091, 堺, さかい, SAKAI, 堺市堺区百舌鳥夕雲町, 34, 33.3, 135, 29.1, 2010-05-01, 9999-99-99, 62091, , , , 
近畿, 大阪, 62131, 熊取, くまとり, KUMATORI, 泉南郡熊取町朝代西, 34, 23.1, 135, 21.0, 2010-05-01, 9999-99-99, 62131, , , , 
近畿, 兵庫, 63016, 香住, かすみ, KASUMI, 美方郡香美町香住区森, 35, 37.5, 134, 37.6, 2010-05-01, 9999-99-99, 63016, , , , 
近畿, 兵庫, 63051, 豊岡, とよおか, TOYO-OKA, 豊岡市桜町　豊岡特別地域気象観測所, 35, 32.1, 134, 49.3, 2010-05-01, 9999-99-99, 63051, , , , 
近畿, 兵庫, 63071, 兎和野高原, うわのこうげん, UWANOKOGEN, 美方郡香美町村岡区宿字菟臥野, 35, 25.9, 134, 35.0, 2010-05-01, 9999-99-99, 63071, , , , 
近畿, 兵庫, 63121, 和田山, わだやま, WADAYAMA, 朝来市和田山町枚田, 35, 19.4, 134, 50.9, 2010-05-01, 9999-99-99, 63121, , , , 
近畿, 兵庫, 63201, 生野, いくの, IKUNO, 朝来市生野町口銀谷, 35, 10.0, 134, 47.5, 2010-05-01, 9999-99-99, 63201, , , , 
近畿, 兵庫, 63216, 柏原, かいばら, KAIBARA, 丹波市柏原町柏原, 35, 8.2, 135, 3.9, 2010-05-01, 9999-99-99, 63216, , , , 
近畿, 兵庫, 63251, 一宮, いちのみや, ICHINOMIYA, 宍粟市一宮町東市場, 35, 5.8, 134, 35.1, 2010-05-01, 9999-99-99, 63251, , , , 
近畿, 兵庫, 63321, 福崎, ふくさき, FUKUSAKI, 神崎郡福崎町福崎新, 34, 57.0, 134, 44.9, 2010-05-01, 9999-99-99, 63321, , , , 
近畿, 兵庫, 63331, 西脇, にしわき, NISHIWAKI, 西脇市上比延町, 34, 59.9, 134, 59.8, 2010-05-01, 9999-99-99, 63331, , , , 
近畿, 兵庫, 63366, 上郡, かみごおり, KAMIGORI, 赤穂郡上郡町与井, 34, 51.5, 134, 22.4, 2010-05-01, 9999-99-99, 63366, , , , 
近畿, 兵庫, 63383, 姫路, ひめじ, HIMEJI, 姫路市神子岡前　姫路特別地域気象観測所, 34, 50.3, 134, 40.2, 2010-05-01, 9999-99-99, 63383, , , , 
近畿, 兵庫, 63411, 三田, さんだ, SANDA, 三田市下深田, 34, 53.7, 135, 12.7, 2010-05-01, 9999-99-99, 63411, , , , 
近畿, 兵庫, 63461, 三木, みき, MIKI, 三木市志染町広野, 34, 46.6, 135, 0.8, 2010-05-01, 9999-99-99, 63461, , , , 
近畿, 兵庫, 63491, 家島, いえしま, IESHIMA, 姫路市家島町真浦字御室寺, 34, 40.3, 134, 31.6, 2010-05-01, 9999-99-99, 63491, , , , 
近畿, 兵庫, 63496, 明石, あかし, AKASHI, 明石市二見町南二見, 34, 41.2, 134, 52.6, 2010-05-01, 9999-99-99, 63496, , , , 
近畿, 兵庫, 63518, 神戸, こうべ, KOBE, 神戸市中央区脇浜海岸通　神戸地方気象台, 34, 41.8, 135, 12.7, 2010-05-01, 9999-99-99, 63518, 2025-04-01, 9999-99-99, , 
近畿, 兵庫, 63551, 郡家, ぐんげ, GUNGE, 淡路市多賀, 34, 28.0, 134, 50.9, 2010-05-01, 9999-99-99, 63551, , , , 
近畿, 兵庫, 63571, 洲本, すもと, SUMOTO, 洲本市木戸　洲本特別地域気象観測所, 34, 18.6, 134, 50.9, 2017-11-30, 9999-99-99, 63571, , , , 
近畿, 兵庫, 63576, 洲本, すもと, SUMOTO, 洲本市小路谷　洲本特別地域気象観測所, 34, 20.3, 134, 54.3, 2010-05-01, 2017-11-30, 63576, , , , 
近畿, 兵庫, 63588, 南淡, なんだん, NANDAN, 南あわじ市阿万塩屋町, 34, 13.1, 134, 43.2, 2010-05-01, 9999-99-99, 63588, , , , 
近畿, 奈良, 64036, 奈良, なら, NARA, 奈良市東紀寺町　奈良地方気象台, 34, 40.4, 135, 50.2, 2010-05-01, 9999-99-99, 64036, 2025-04-01, 9999-99-99, , 
近畿, 奈良, 64041, 針, はり, HARI, 奈良市都祁友田町, 34, 36.3, 135, 57.1, 2010-05-01, 9999-99-99, 64041, , , , 
近畿, 奈良, 64101, 大宇陀, おおうだ, OUDA, 宇陀市大宇陀下竹, 34, 29.3, 135, 55.9, 2010-05-01, 9999-99-99, 64101, , , , 
近畿, 奈良, 64127, 五條, ごじょう, GOJO, 五條市三在町, 34, 22.8, 135, 43.8, 2010-05-01, 9999-99-99, 64127, , , , 
近畿, 奈良, 64206, 上北山, かみきたやま, KAMIKITAYAMA, 吉野郡上北山村小橡, 34, 8.2, 136, 0.3, 2010-05-01, 9999-99-99, 64206, , , , 
近畿, 奈良, 64227, 風屋, かぜや, KAZEYA, 吉野郡十津川村風屋, 34, 2.7, 135, 47.2, 2010-05-01, 9999-99-99, 64227, , , , 
近畿, 和歌山, 65026, かつらぎ, かつらぎ, KATSURAGI, 伊都郡かつらぎ町妙寺, 34, 18.6, 135, 31.7, 2010-05-01, 9999-99-99, 65026, , , , 
近畿, 和歌山, 65036, 友ケ島, ともがしま, TOMOGASHIMA, 和歌山市加太苫ケ沖島, 34, 16.8, 134, 59.9, 2010-05-01, 9999-99-99, 65036, , , , 
近畿, 和歌山, 65042, 和歌山, わかやま, WAKAYAMA, 和歌山市男野芝丁　和歌山地方気象台, 34, 13.7, 135, 9.8, 2010-05-01, 9999-99-99, 65042, 2025-04-01, 9999-99-99, , 
近畿, 和歌山, 65061, 高野山, こうやさん, KOYASAN, 伊都郡高野町高野山, 34, 13.3, 135, 35.4, 2010-05-01, 9999-99-99, 65061, , , 2026-04-01, 9999-99-99
近畿, 和歌山, 65121, 清水, しみず, SHIMIZU, 有田郡有田川町清水, 34, 5.2, 135, 25.5, 2010-05-01, 9999-99-99, 65121, , , , 
近畿, 和歌山, 65162, 龍神, りゅうじん, RYUJIN, 田辺市龍神村湯ノ又, 33, 56.7, 135, 33.4, 2010-05-01, 9999-99-99, 65162, , , , 
近畿, 和歌山, 65201, 川辺, かわべ, KAWABE, 日高郡日高川町和佐, 33, 53.6, 135, 13.0, 2010-05-01, 9999-99-99, 65201, , , , 
近畿, 和歌山, 65256, 栗栖川, くりすがわ, KURISUGAWA, 田辺市中辺路町栗栖川, 33, 47.5, 135, 30.8, 2010-05-01, 9999-99-99, 65256, , , , 
近畿, 和歌山, 65276, 新宮, しんぐう, SHINGU, 新宮市佐野, 33, 41.2, 135, 58.2, 2010-05-01, 9999-99-99, 65276, , , , 
近畿, 和歌山, 65306, 西川, にしかわ, NISHIKAWA, 東牟婁郡古座川町西川, 33, 38.3, 135, 42.6, 2010-05-01, 9999-99-99, 65306, , , , 
近畿, 和歌山, 65356, 潮岬, しおのみさき, SHIONOMISAKI, 東牟婁郡串本町潮岬　潮岬特別地域気象観測所, 33, 27.0, 135, 45.4, 2010-05-01, 9999-99-99, 65356, , , , 
中国, 岡山, 66046, 上長田, かみながた, KAMINAGATA, 真庭市蒜山上長田, 35, 17.8, 133, 43.5, 2010-05-01, 9999-99-99, 66046, , , , 
中国, 岡山, 66091, 千屋, ちや, CHIYA, 新見市千屋, 35, 6.2, 133, 26.1, 2010-05-01, 9999-99-99, 66091, , , , 
中国, 岡山, 66127, 奈義, なぎ, NAGI, 勝田郡奈義町荒内西字大池, 35, 6.7, 134, 10.2, 2010-05-01, 9999-99-99, 66127, , , , 
中国, 岡山, 66136, 今岡, いまおか, IMAOKA, 美作市今岡, 35, 5.9, 134, 19.5, 2010-05-01, 9999-99-99, 66136, , , , 
中国, 岡山, 66171, 久世, くせ, KUSE, 真庭市中島, 35, 4.1, 133, 45.2, 2010-05-01, 9999-99-99, 66171, , , , 
中国, 岡山, 66186, 津山, つやま, TSUYAMA, 津山市林田　津山特別地域気象観測所, 35, 3.8, 134, 0.5, 2010-05-01, 9999-99-99, 66186, , , , 
